qst_report_to_army|تقديم تقرير إلى {s13}
qst_report_to_army_text|طلب منك {s9} التوجه إلى {s13} وتقديم تقرير.
qst_deliver_cattle_to_army|تسليم {reg3} وحدة من الطعام إلى {s13}
qst_deliver_cattle_to_army_text|طلب منك {s9} تسليم {reg3} وحدة من الطعام إلى {s13}.
qst_join_siege_with_army|الانضمام إلى حصار {s14}
qst_join_siege_with_army_text|طلب منك {s9} الانضمام إلى حصار {s14}.
qst_scout_waypoints|استكشاف {s13} و {s14} و {s15}
qst_scout_waypoints_text|طلب منك {s9} استكشاف المناطق التالية: {s13} و {s14} و {s15}.
qst_move_cattle_herd|نقل {s12} إلى {s13}
qst_move_cattle_herd_text|طلب منك شيخ {s10} نقل بعض {s12} إلى {s13}.
qst_escort_merchant_caravan|مرافقة قافلة الإمداد إلى {s8}
qst_escort_merchant_caravan_text|رافق قافلة الإمداد إلى {s8} وتحدث معهم عندما تقترب.
qst_deliver_wine|تسليم {reg5} وحدة من {s6} إلى {s4}
qst_deliver_wine_text|طلب منك {s9} في {s3} تسليم {reg5} وحدة من {s6} إلى {s4} في غضون 7 أيام.
qst_troublesome_bandits|مطاردة العفاريت المزعجين
qst_troublesome_bandits_text|طلب منك {s9} في {s4} مطاردة العفاريت المزعجين في محيط البلدة.
qst_deal_with_looters|التعامل مع العفاريت القبلية
qst_deal_with_looters_text|طلب منك شيخ {s4} التعامل مع عدة عصابات من العفاريت القبلية حول {s4}.
qst_deal_with_night_bandits|التعامل مع العفاريت المارقة
qst_deal_with_night_bandits_text|طلب منك شيخ {s14} التعامل مع عفاريت الليل في {s14}.
qst_deliver_food|تزويد {s3} بـ {reg5} وحدة من الطعام
qst_deliver_food_text|طلب منك {s9} في {s3} إحضار {reg5} وحدة من الطعام إليه في غضون 10 أيام.
qst_deliver_iron|تزويد {s3} بـ {reg5} وحدة من {s6}
qst_deliver_iron_text|طلب منك {s9} في {s3} إحضار {reg5} وحدة من {s6} إليه.
qst_tld_introduction|اذهب إلى قائد فصيلك.
qst_tld_introduction_text|اذهب إلى قائد فصيلك وقدم نفسك.
qst_treebeard_kill_orcs|هزيمة مجموعة العفاريت قاطعي الأشجار
qst_treebeard_kill_orcs_text|يريد منك تريبيرد العثور على العفاريت التي تقطع الأشجار في فانغورن وهزيمتهم.
qst_oath_of_vengeance|قسم الانتقام
qst_oath_of_vengeance_text|غاضبًا من مقتل {s1}، فقد أقسمت يمينًا للانتقام من قوى {s2}. يجب عليك الآن تدمير أكبر عدد ممكن من جيوش {s2} في الأيام القادمة. أنت تدرك تمامًا أن أتباعك قد شهدوا هذا القسم ولا ترغب في أن تُعرف كناقث للقسم. يجب أن تبدأ الآن فورة من إراقة الدماء!
qst_deliver_gift|تسليم {s4} من {s1} من {s2} إلى {s3}
qst_deliver_gift_text|لقد طلبت تسليم {s4} من {s1} إلى {s3} من {s2}.
qst_ring_hunters|صائدي الخواتم
qst_ring_hunters2|صائدي الخواتم - اكتمل
qst_deliver_message_hobbit|بخصوص الهوبيت
qst_blank_quest_01|الدفاع عن اللاجئين
qst_blank_quest_02|مطاردة اللاجئين
qst_blank_quest_03|معركة بحرية
qst_blank_quest_04|قتل {s35} من {s6} {s7}
qst_blank_quest_05|قتل {s35} من قوات {s36}.










qst_blank_quest_16|تعزيز المركز
qst_blank_quest_17|ذبح {reg22} من {s6} في المعارك




qst_guardian_party_quest|الموقف الأخير لآيزنغارد
qst_quests_end|نهاية المهام
qst_quests_end_text|.
