; dlga_treebeard_questtalk:treebeard_quest_brief|{reg2?كما قلت من قبل...:هرروم... نحن نقدر الأخلاق الحميدة التي تظهرها. إنه {reg1?أمر غير معتاد من جنسك:من الجيد التحدث مع الجان مرة أخرى}.} الأوقات ليست جيدة، منذ اختفاء زوجات الإنت - والآن هناك العديد من المخلوقات الشريرة التي أطلقها الظلام نفسه والتي تحاول تدمير منازلنا. نبحث عن شخص سريع ولكن ليس متسرعًا. شخص يمكنه مساعدتنا بينما نناقش تحركاتنا التالية.^لقد داهمت العديد من مجموعات الأورك الغابات وأحرقت أشجارنا بسهام نارية - إذا تمكنت من هزيمة الأورك وتأكدت من أنهم لا يهددون الغابات، فسنكون ممتنين وسنعتبرك صديقًا حقيقيًا. افعل هذا وسنتحدث مرة أخرى.
; dlga_treebeard_quest_brief:close_window|الأورك مخلوقات حقيرة بالفعل. سأتأكد من أنهم لن يؤذوا الغابة مرة أخرى.
dlga_treebeard_quest_brief:treebeard_pretalk|آسف. ليس لديَّ الوقت لفعل هذا الآن.
; dlga_treebeard_questtalk:close_window|(يفتح زعيم الإنت فمه المخفي ببطء وينظر إليك بقية الإنت ويبدأون أيضًا في إصدار صوت عميق طويل يجعل الأرض تهتز قليلاً - تدرك أنهم يضحكون بطريقة الإنت. يدوس إنت شاب نسبيًا يشبه شجرة روان بقدميه الكبيرتين ذوات السبعة أصابع في الأرض ويكاد الاهتزاز يوقعك أرضًا.)^'تمهل هناك، كويكبيم، لا نريد أن نؤذي محاربنا الشاب الصديق. هرررر... أنا تريبيرد، أقدم الإنت، ونحن جميعًا ممتنون لخدماتك... هرررر... دعني أقدم لك هدية من ماء الإنت للاحتفال بنجاحك.'
; dlga_treebeard_questtalk:close_window.1|(يقف العملاق ذو الأطراف الصلبة ورفاقه من الإنت صامتين بينما يمر نسيم عبر شعورهم وأوراق لحاهم.)
; dlga_treebeard_pretalk:treebeard_talk_response|هررروم... ما الذي تود معرفته أيها الصديق الصغير؟
dlga_treebeard_talk_response:treebeard_about_himself|أخبرني المزيد عنك.
; dlga_treebeard_talk_response:treebeard_about_entwives|أخبرني عن زوجات الإنت.
; dlga_treebeard_talk_response:treebeard_about_ents|أخبرني عن الإنت.
; dlga_treebeard_talk_response:close_window|لا عليك، وداعاً.
; dlga_treebeard_about_himself:treebeard_pretalk|(يبدو زعيم الإنت بعيدًا وجادًا. بعد فترة يقول ببطء:)^'لا تكن متسرعًا... يمكننا التحدث أكثر عن هذا عندما تكون الغابة آمنة من الأورك.'
; dlga_treebeard_about_himself:treebeard_pretalk.1|هررروم... أنا الأقدم من نوعي هممم... يعرفني بعض البشر باسم تريبيرد والجان يدعونني فانغورن. هممم... أنا، سكينبارك، وليفلكوك هم الإنت الوحيدون الذين ساروا في الغابات قبل الظلام. لم أعد مرنًا كما كنت... كويكبيم الشاب يمكنه الانحناء والتمايل، مثل شجرة نحيلة في مهب الريح... هممم... لو كانت زوجات الإنت هنا...
; dlga_treebeard_about_entwives:treebeard_pretalk|(فجأة تعلو وجه زعيم الإنت تعابير الحزن ويصبح صوته عميقًا بشكل غير عادي.)^'هممم... هذه قصة حزينة... عندما تتحرر الغابة من الأورك يمكننا مناقشة هذا.'
; dlga_treebeard_about_entwives:treebeard_pretalk.1|آهوممم... زوجات الإنت الجميلات... يحببن الزراعة والنمو... كان يجب أن نستمع إليهن أكثر... هرررر... ثم غادرن إلى الأراضي البنية لزراعة الحدائق وعلمن البشر كيفية جعل الأراضي خصبة... كنا نزورنهن... حتى... هاجم ساورون... زوجات الإنت مفقودات الآن... هممم... فيمبريثيل... لونها مثل الحبوب الناضجة... بحثنا عنهن... لكننا لم نجدهن... بعد...
; dlga_treebeard_about_ents:treebeard_pretalk|هررروم... نحن رعاة الأشجار ونحميها من الأخطار. نحن أقدم من أي عرق بشري ولكن ليس بقدر الجان الذين عالجونا من البلاهة. تغيرت الأمور على مر العصور. في البداية كنا أكثر تسرعًا ومرونة. بمرور الوقت فقد الكثير منا. بعضنا لا يزال إنتًا حقيقيًا، ونشيطًا بما يكفي على طريقتنا، لكن الكثيرين يزدادون نعاسًا، ويصبحون شبيهين بالأشجار، كما قد تقول. معظم الأشجار هي مجرد أشجار بالطبع؛ لكن الكثير منها نصف مستيقظ. بعضها مستيقظ تمامًا، وقليل منها، حسنًا، آه، حسنًا، أصبحت إنتية. هذا يحدث طوال الوقت. عندما يحدث ذلك لشجرة، تجد أن بعضها لديه قلوب سيئة. مع ذلك، نحن نفعل ما في وسعنا. نُبعد الغرباء والمتهورين؛ ونحن ندرب ونعلم، نمشي ونزيل الأعشاب الضارة.
; dlga_start:close_window.1|ممممم؟
; dlga_start:close_window.2|ممممممم؟
; dlga_start:close_window.3|مممممممممم؟
; dlga_start:looters_2_join|أنحنوا لقوة {s4} واخدموا!
; dlga_looters_2_join:close_window|سوف نطيع، أيها السيد.
; dlga_start:close_window.4|^^زمجر!^^
; dlga_start:close_window.5|^^زمجر!^^
; dlga_start:member_castellan_talk|نعم، {playername}؟ ماذا يمكنني أن أفعل لك؟
dlga_member_castellan_pretalk:member_castellan_talk|اي شيئ آخر؟
; dlga_member_castellan_talk:member_review_castle_garrison|أريد مراجعة حامية القلعة.
; dlga_member_review_castle_garrison:member_castellan_pretalk|بالطبع. هذه قوائمنا، أخبرني بأي تغييرات تحتاجها...
dlga_member_castellan_talk:member_review_castellan_equipment|دعني أرى معداتك.
; dlga_member_review_castellan_equipment:member_castellan_pretalk|حسنًا جدًا، كلها هنا...
; dlga_member_castellan_talk:member_castellan_join|أريدك أن تتخلى عن القلعة وتنضم إلى مجموعتي.
; dlga_member_castellan_join:close_window|لقد تعلقت بالمكان كثيرًا... لكن إذا كانت هذه رغبتك، {playername}، فسآتي معك.
; dlga_member_castellan_join:member_castellan_pretalk|وأين سننام؟ أنت تسحب جيشًا كاملاً معك، {playername}، لا يوجد مساحة أكبر لنا جميعًا.
dlga_member_castellan_talk:close_window|[مغادرة]
; dlga_member_chat_00:member_lady_1|{playername}، متى تظن أننا سنصل إلى وجهتنا؟
; dlga_member_lady_1:close_window|لا يزال أمامنا طريق طويل.
; dlga_member_lady_1:close_window.1|قريبًا جدًا. نحن على وشك الوصول.
; dlga_member_chat_00:member_scout_1|نحن مستعدون للذهاب في مهمة الاستطلاع. هل نذهب الآن؟
; dlga_member_scout_1:close_window|نعم، لقد تلقيت أوامرك. وداعاً.
dlga_member_scout_1:close_window.1|انتظر لحظة، ليس الان.
dlga_do_member_trade:member_talk|شئ آخر؟
dlga_member_chat_00:member_talk|نعم، {s5}؟
dlga_member_talk:member_trade|دعني أرى معداتك.
dlga_member_trade:do_member_trade|أنا أسف، معداتي ملك لي.
; dlga_member_trade:do_member_trade.1|حسنًا جدًا، كلها هنا...
dlga_member_talk:view_member_char_requested|ماذا يمكنك أن تخبرني عن مهاراتك؟
; dlga_view_member_char_requested:do_member_view_char|حسنًا، دعني أخبرك...
; dlga_member_talk:member_separate|نحتاج لأن نفترق لبعض الوقت.
; dlga_member_talk:ziggy_ask_more|زيغورفيل، أحتاج ذئبًا آخر منك. هل يمكنك فعل هذا؟
; dlga_ziggy_ask_more:close_window|ليس لديك حياة لتقدمها، أيها القائد.
; dlga_ziggy_ask_more:ziggy_not_rested|أعطني المزيد من الوقت، أيها القائد. لقد استنفدتني الطقوس.
; dlga_ziggy_ask_more:close_window.1|يمكنني السيطرة على هذا العدد فقط. سأحتاج لأن أصبح أكثر قوة...
; dlga_ziggy_ask_more:ziggy_choose_prisoners|بالطبع، أيها القائد. أي واحد لديك لتقدمه؟
; dlga_ziggy_not_rested:close_window|استرح سريعًا إذن، فأنا بحاجة للمزيد من هؤلاء.
; dlga_member_separate:member_separate_confirm|أحقًا؟ حسنًا، أنا لن أنتظر هنا فقط. سأعود إلى {s4}. هل هذا ما تريده؟
; dlga_member_separate_confirm:member_separate_yes|هذا صحيح. يجب أن نفترق.
; dlga_member_separate_confirm:do_member_trade|لا، أفضل أن تكون بجانبي.
; dlga_member_separate_yes:close_window|حسنًا. سأذهب إذن. ابحث عني إذا احتجتني.
dlga_member_talk:member_question|أود أن أسألك شيئاً ما.
dlga_member_talk:close_window|لا عليك.
dlga_member_question:member_question_2|جيد جداً. ماذا تريد أن تسأل؟
dlga_member_question_2:member_morale|كيف هو شعورك عن الأشياء التي تحصل في هذه الشركة؟
dlga_member_question_2:member_health|كيف هي صحتك؟
dlga_member_question_2:member_background_recap|أخبرني بقصتك مرة أخرى.
; dlga_member_background_recap_3:do_member_trade|ثم بعد ذلك بفترة وجيزة، انضممت إليك.
dlga_do_member_view_char:member_talk|شئ آخر؟
; dlga_start:close_window.6|لنغادر بمجرد أن تكون مستعدًا.
dlga_start:close_window.7|أرجوك لا تضيع المزيد من الوقت اليوم. يمكننا أن نلتقي مرة أخرى.
; dlga_companion_recruit_signup_response:close_window|لسوء الحظ، لا يمكنني استيعاب المزيد من الأيدي في مجموعتي الآن.
; dlga_companion_recruit_rank:close_window|يبدو أنك لست محترمًا بما يكفي من قبل شعبي، {playername}. أنت {s29} وتحتاج إلى أن تكون {s24} لكي أنضم [تحتاج إلى {reg3} نقطة رتبة إضافية].^لنتحدث مرة أخرى عندما تكون أكثر إنجازًا.
; dlga_companion_recruit_rank:companion_recruit_payment.1|أنا سعيد برؤيتك أصبحت {s29}، وأنا أتطلع للانضمام إليك.
; dlga_companion_recruit_payment_response:close_window|حسنًا، لا يمكنني فعل الكثير إذن.
dlga_start:companion_recruit_meet_again|لقد التقينا مجدداً.
; dlga_companion_recruit_meet_again:companion_recruit_backstory_delayed|إذن... ماذا كنت تفعل منذ لقائنا الأخير؟
dlga_start:companion_recruit_secondchance|نعم؟
dlga_companion_recruit_secondchance:close_window|لا عليك.
; dlga_companion_recruit_backstory_delayed_response:companion_recruit_signup_b|قد أتمكن من الاستفادة منك في شركتي.
; dlga_companion_recruit_backstory_delayed_response:close_window|لا عليك، مرة أخرى ربما.
; dlga_companion_recruit_signup_confirm:close_window|جيد! أعطني بضع لحظات لأستعد وسأكون جاهزًا للتحرك.
; dlga_start:companion_rehire|عرضي للانضمام إليك لا يزال قائمًا، إذا كنت ترغب في ذلك.
; dlga_start:companion_rehire.1|من الجيد رؤيتك حيًا، {s5}! {s6}، ولم أكن أعلم إن كنت قد أُسرت، أو قُتلت، أو هربت. لقد انتظرت هنا منذ ذلك الحين، أبحث عن أخبار مصيرك. هل أجمع عدتي وأعيد الانضمام إلى شركتك؟
; dlga_start:companion_was_dismissed|من الجيد رؤيتك، {s21}! لأقول لك الحقيقة، كنت آمل أن أصادفك.
; dlga_companion_was_dismissed:companion_rehire|{s5}. هل تريد مني إعادة الانضمام إلى شركتك؟
dlga_companion_rehire:companion_recruit_signup_confirm|مرحباً بعودتك، يا صديقي!
; dlga_companion_rehire:companion_rehire_refused|آسف، لا يمكنني استيعاب أي شخص آخر الآن.
; dlga_companion_rehire_refused:close_window|حسنًا... ابحث عني إذا غيرت رأيك، هاه؟
; dlga_event_triggered:ziggy_ask_prisoners|قائد، كلمة. لقد سحقت أعداءنا، وأسرت بعض الأسرى - جيد وحسن. لدي هدية عظيمة لأقدمها لك، إذا منحتني شيئًا صغيرًا بالمقابل: سلمني واحدًا ممن أسرناهم.
; dlga_event_triggered:ziggy_ask_prisoners.1|قائد، تهانينا على انتصارك. إذا تذكرت ما أخبرتك به المرة الماضية، لدي فائدة لأحد هؤلاء الأسرى. سيكون لمصلحتك، أيها القائد، أؤكد لك ذلك.
; dlga_ziggy_ask_prisoners:ziggy_ask_why|يكفي من ألغازك، زيغورفيل! تكلم بوضوح! لماذا تريد أسيرًا؟
; dlga_ziggy_ask_why:ziggy_reason|صبرًا، صبرًا أيها القائد! فقط أسعدني في هذا الأمر التافه، وسأريك أمرًا عجيبًا.
; dlga_ziggy_reason:ziggy_yes|لقد أثرت فضولي. حسنًا جدًا. سأترك أحد الأسرى تحت... رعايتك الحانية.
; dlga_ziggy_reason:ziggy_no|ليس الآن، زيغورفيل. عد إلى موقعك.
; dlga_ziggy_no:close_window|حسنًا أيها القائد، لكنك ستكون أحمق إن تخليت عن هديتي.
; dlga_ziggy_no:close_window.1|حسنًا أيها القائد.
; dlga_ziggy_yes:ziggy_choose_prisoners|ممتاز. أي من هذه العينات ستعطي؟
; dlga_ziggy_choose_prisoners:ziggy_no|ليس لدي أي منهم أريد تقديمه.
; dlga_ziggy_chosen_prisoner:ziggy_ritual|شكرًا أيها القائد! لحظة... آه نعم، هذا سيفي بالغرض... Agannūlo burudan kinum! Kadō nakh, îdô ugru-dalad dâira!
; dlga_ziggy_chosen_prisoner:ziggy_ritual.1|ماذا لدينا هنا؟ فخور، متحدي؟ خائف، كما ينبغي أن تكون؟ الآن سأعطيك سببًا للخوف، بالفعل! Agannūlo burudan kinum! Kadō nakh, îdô ugru-dalad dâira!
; dlga_ziggy_ritual:ziggy_ritual_succeed|أوه نعم... نعم! ها هو ذا أيها القائد! أنظر إلى ما أنجزته أنا، زيغورفيل! هل تعرف ذئاب أنغباند؟ عن دروغلون، أو عن كارخوروت العظيم الذي قتل هوان، كلب فالينور؟ كما استطاع الظلام أن يلف ويسجن روحًا أسيرة في وعاء يصلح لأغراضه، أنا أيضًا ربطت روحًا أقل شأنًا وسخرتها لنا كوحش عظيم من الظل! هذا ليس بعظمة أول حاضنة دروغلون بالطبع، لا يشبهها أبدًا، لكنه سيفي بالغرض.
; dlga_ziggy_ritual:ziggy_ritual_succeed.1|دائمًا ما تكون فرحة إخضاع عدو بشكل صحيح.
; dlga_ziggy_ritual:ziggy_choose_prisoners|آخ! هذا كان ضعيفًا جدًا! عديم القيمة! أعطني واحدًا أقوى أيها القائد، واحدًا لن يفشل!
; dlga_ziggy_ritual_succeed:close_window|وبالطبع، اسمح لي بقليل من الراحة؛ ثم يمكنك تسليم أسير آخر إلى رعايتي. سأقوم بالباقي.
; dlga_companion_objection_response:close_window|شكرًا لك، أقدر دعمك.
; dlga_companion_objection_response:close_window.1|آمل ألا يحدث ذلك مرة أخرى.
; dlga_companion_objection_response:close_window.2|تم تسجيل اعتراضك، لكن لدي أمور أكثر أهمية في ذهني.
; dlga_companion_personalityclash2_response:close_window|أرى أن {s11} عضو قيم في هذه الشركة. يجب أن تقدر {reg11?ها:مه} أكثر.
; dlga_companion_personalityclash2_response:close_window.1|أنت على حق. أنا لست سعيدًا بسلوك {s11} بنفسي وسأخبر {reg11?ها:مه} بذلك.
; dlga_companion_personalityclash2_response:close_window.2|لا وقت لدي للمشاحنات التافهة.
; dlga_companion_personalityclash_response:close_window|أرى أن {s11} عضو قيم في هذه الشركة. يجب أن تقدر {reg11?ها:مه} أكثر.
; dlga_companion_personalityclash_response:close_window.1|أنت على حق. أنا لست سعيدًا بسلوك {s11} بنفسي وسأخبر {reg11?ها:مه} بذلك.
; dlga_companion_personalityclash_response:close_window.2|لا وقت لدي للمشاحنات التافهة.
; dlga_companion_personalitymatch_response:close_window|جيد جدًا.
; dlga_event_triggered:companion_faction_demolished|{s5}، {reg6?وطننا:وطني} {s6} يعاني بشدة في الحرب، أطلب منك أن تفكر في مساعدة {reg6?شعبنا:شعبي} حالما نستريح ونكون مستعدين.
; dlga_companion_faction_demolished:close_window|إذن سنركب لمساعدة {s6} فورًا.
; dlga_companion_faction_demolished:close_window.1|أنا آسف، لكننا مطلوبون في مكان آخر.
dlga_companion_home_description:companion_home_description_2|أخبرني المزيد.
dlga_companion_home_description:close_window|ليس لدينا وقت للدردشة الآن.
; dlga_companion_home_description:close_window.1|أفضل ألا يزعجني رفاقي بمثل هذه التفاهات.
; dlga_start:player_hire_troop|{s33}^^أنا المسؤول عن القوات المتمركزة هنا في {s21}. هل أردت رؤيتي؟
; dlga_player_hire_troop:player_hire_troop_give|بعض الجنود في مجموعتي سيكونون أكثر فائدة هنا، للدفاع عن {s21}.
; dlga_player_hire_troop:close_window|أريد مراجعة جنودي المتمركزين هنا.
dlga_player_hire_troop:close_window.1|أحتاج المزيد من التدريب.
dlga_player_hire_troop:tld_sell_prisoners|لقد أحضرتُ لك بعض السجناء.
; dlga_tld_sell_prisoners:tld_sell_prisoners_check|{s33} دعني أرى هذه الحثالة البائسة.
; dlga_tld_sell_prisoners_check:tld_sell_prisoners_2|دعني أتحقق من سجلات زنازيننا...
; dlga_tld_sell_prisoners_2:player_hire_troop_nextcycle|غيرت رأيك، هاه؟
; dlga_tld_sell_prisoners_2:player_hire_troop_nextcycle.1|سأتأكد من أنهم لن يهربوا من زنازيننا.
dlga_player_hire_troop:close_window.2|وداعاً.
; dlga_player_hire_troop_pre_pre_nextcycle:player_hire_troop_pre_nextcycle|دعني أتحقق من قائمة القوات...
; dlga_player_hire_troop_pre_nextcycle:player_hire_troop_nextcycle|إذاً غيرت رأيك...^أرى.
; dlga_player_hire_troop_reunite:player_hire_troop_reunite_1|دعني أتحقق من قائمة القوات...
; dlga_player_hire_troop_reunite_1:player_hire_troop_nextcycle|إذاً غيرت رأيك...^أرى.
; dlga_player_hire_troop_reunite_1:player_hire_troop_nextcycle.1|ليست لدينا حاجة لهذه القوات هنا...^أعدهم.
dlga_player_hire_troop_nextcycle:player_hire_troop|شئ آخر؟
dlga_start:player_siege_castle_commander_1|ماذا تريد؟
; dlga_player_siege_castle_commander_1:player_siege_ask_surrender|استسلم! وضعك ميؤوس منه!
dlga_player_siege_castle_commander_1:close_window|لا شيء. سأتركك الآن.
; dlga_player_siege_ask_surrender:player_siege_ask_surrender_treatment|ربما... هل تعطيني كلمة شرفك بأننا سنعامل معاملة حسنة؟
; dlga_player_siege_ask_surrender:player_siege_ask_leave_unmolested|نحن مستعدون لترك هذه القلعة لك والمسير بعيدًا إذا أعطيتني كلمة شرفك بأنك ستتركنا نغادر دون مضايقة.
; dlga_player_siege_ask_surrender:close_window|استسلام؟ هاه! يمكننا الصمود خلف هذه الأسوار حتى نموت جميعًا بالشيخوخة.
; dlga_player_siege_ask_surrender_treatment:player_siege_ask_surrender_treatment_reject|لا أعطيك شيئًا. استسلم الآن أو استعد للموت!
; dlga_player_siege_ask_surrender_treatment_reject:close_window|أيها الوغد. سنقاتلك حتى آخر رجل!
; dlga_player_siege_ask_surrender_treatment:player_siege_ask_surrender_treatment_accept|سيتم فديتك وسيبقى جنودك على قيد الحياة. أعطيك كلمتي.
; dlga_player_siege_ask_surrender_treatment_accept:close_window|حسنًا جدًا. بهذه الشروط، أقدم لك استسلامي.
; dlga_player_siege_ask_leave_unmolested:player_siege_ask_leave_unmolested_accept|لك كلمتي. لن تتعرض للهجوم إذا غادرت القلعة.
; dlga_player_siege_ask_leave_unmolested_accept:close_window|حسنًا جدًا. إذن نترك لك هذه القلعة. لقد ربحت اليوم. لكننا سنلتقي مرة أخرى.
; dlga_player_siege_ask_leave_unmolested:player_siege_ask_leave_unmolested_reject|غير مقبول. أريد أسرى.
; dlga_player_siege_ask_leave_unmolested_reject:close_window|إذن سندافع عن هذه القلعة حتى الموت، وهذا الاجتماع انتهى. وداعًا.
dlga_defeat_lord_answer:defeat_lord_answer_1|أنت سجيني الآن.
dlga_defeat_lord_answer_1:close_window|أنا في رحمتك.
; dlga_defeat_lord_answer:defeat_lord_answer_2|لقد قاتلت جيدًا. أنت حر في الذهاب.
dlga_start:party_encounter_lord_hostile_attacker|{playername}!
; dlga_start:party_encounter_lord_hostile_attacker.1|توقف!
; dlga_party_encounter_lord_hostile_attacker_2:party_encounter_offer_dont_fight|ألا توجد طريقة لتجنب هذه المعركة؟ لا أريد القتال معك.
; dlga_party_encounter_lord_hostile_attacker_2:close_window|لا تهاجم! نحن نستسلم.
dlga_party_encounter_lord_hostile_attacker_2:close_window.1|سنقاتلك حتى النهاية!
; dlga_party_encounter_offer_dont_fight:close_window|أنا مدين لك بمعروف، أليس كذلك. حسنًا... حسنًا إذن. سأتركك تذهب هذه المرة فقط.
; dlga_party_encounter_offer_dont_fight:close_window.1|ها ها. لكني أريد القتال معك.
; dlga_start:close_window.8|ابتعد عني أيها المتسول الحقير.
; dlga_start:lord_start|إذا لم يكن بطلي الشجاع، {playername}...
