qst_deliver_iron_text|{s9} dari {s3} meminta Anda untuk membawakannya {reg5} unit {s6}.
qst_tld_introduction|Pergi ke pemimpin faksi Anda.
qst_tld_introduction_text|Tidak ada
qst_treebeard_kill_orcs|Kalahkan orc penebang pohon
qst_treebeard_kill_orcs_text|Treebeard Ingin kamu cari dan kalahkan orcs yang sedang menebang pohon di Fangorn.
qst_oath_of_vengeance|Sumpah Pembalasan
qst_oath_of_vengeance_text|Marah dengan kematian {s1}, Anda telah bersumpah untuk membalas dendam pada kekuatan {s2}. Anda sekarang harus menghancurkan sebanyak mungkin pasukan {s2} dalam beberapa hari mendatang. Anda sangat menyadari bahwa pengikut Anda telah menyaksikan sumpah ini dan Anda tidak ingin dikenal sebagai pelanggar sumpah. Pesta pertumpahan darah sekarang harus dimulai!
; qst_deliver_gift|Deliver a {s4} of {s1} from {s2} to {s3}
; qst_deliver_gift_text|You have requested to deliver a {s4} of {s1} to {s3} from {s2}.
; qst_ring_hunters|Ring Hunters
; qst_ring_hunters2|Ring Hunters - Completed
; qst_deliver_message_hobbit|Concerning Hobbits
; qst_blank_quest_01|Defend Refugees
; qst_blank_quest_02|Hunt Down Refugees
; qst_blank_quest_03|Sea Battle
; qst_blank_quest_04|Kill {s35} {s6} {s7}
; qst_blank_quest_05|Kill {s35} {s36} troops.
; qst_blank_quest_06|Defeat {s35} in battle.









; qst_blank_quest_16|Reinforce Center
; qst_blank_quest_17|Slay {reg22} {s6} in battles




; qst_guardian_party_quest|Isengard's Last Stand
qst_quests_end|Misi Berakhir
; qst_quests_end_text|.
