; qst_oath_of_vengeance_text|Enraged by the death of {s1}, you have sworn an oath of vengeance upon the forces of {s2}. You must now destroy as many of the armies of {s2} as possible in the coming days. You are keenly aware that your followers have witnessed this oath and you do not wish to become known as an oathbreaker. An orgy of bloodletting must now begin!
; qst_deliver_gift|Deliver a {s4} of {s1} from {s2} to {s3}
; qst_deliver_gift_text|You have requested to deliver a {s4} of {s1} to {s3} from {s2}.
; qst_ring_hunters|Ring Hunters
; qst_ring_hunters2|Ring Hunters - Completed
; qst_deliver_message_hobbit|Concerning Hobbits
; qst_blank_quest_01|Defend Refugees
; qst_blank_quest_02|Hunt Down Refugees
; qst_blank_quest_03|Sea Battle
; qst_blank_quest_04|Kill {s35} {s6} {s7}
; qst_blank_quest_05|Kill {s35} {s36} troops.
; qst_blank_quest_06|Defeat {s35} in battle.









; qst_blank_quest_16|Reinforce Center
; qst_blank_quest_17|Slay {reg22} {s6} in battles




; qst_guardian_party_quest|Isengard's Last Stand
; qst_quests_end|Quests End
; qst_quests_end_text|.
