qst_report_to_army_text|Nic.
qst_deliver_cattle_to_army|Doruč {reg3} kusů jídla k {s13}
qst_deliver_cattle_to_army_text|Nic.
qst_join_siege_with_army|Připoj se k obléhání {s14}
qst_join_siege_with_army_text|Nic.
qst_scout_waypoints|Prozkoumej {s13}, {s14} a {s15}
qst_scout_waypoints_text|Nic.
qst_move_cattle_herd|Dostaň {s12} do {s13}
qst_move_cattle_herd_text|Stařešina z {s10} tě požádal, aby si donesl nějaké {s12} do {s13}.
qst_escort_merchant_caravan|Doprovázej zásobování do {s8}
qst_escort_merchant_caravan_text|Eskortuj zásobovací konvoj do {s8} a promluv si s nimi, když budeš poblíž .
qst_deliver_wine|Doruč {reg5} jednotek {s6} do {s4}
qst_deliver_wine_text|{s9} z {s3} tě požádal o doručení {reg5} jednotek {s6} do {s4} do 7 dnu.
qst_troublesome_bandits|Dopadni gobliny, kteří dělají problémy.
qst_troublesome_bandits_text| {s9} z {s4} tě požádal, aby si ulovil gobliny v okolí města.
qst_deal_with_looters|Postarej se o klanové skřety.
qst_deal_with_looters_text|Stařešina z {s4} tě požádal, aby si se vypořádal s několika tlupami divokých orků okolo {s4}.
; qst_deal_with_night_bandits|Deal with Night Bandits
qst_deal_with_night_bandits_text|Stařešina {s14} tě požádal aby jsi se vypořádal s nočními bandity v {s14}
qst_deliver_food|Zásobuj {s3}  {reg5} jednotkami jídla.
qst_deliver_food_text|{s9} z {s3} tě požádal, aby si mu přinesl {reg5} jednotek jídla do 10 dnů.
qst_deliver_iron|Zásobuj {s3} {reg5} jednotkami {s6}
qst_deliver_iron_text|{S9} z {s3} vás požádal, abyste mu přinesl {reg5} jednotky {s6}.
qst_tld_introduction|Běž za tvým vůdcem frakce.
qst_tld_introduction_text|Nic.
qst_treebeard_kill_orcs|Poraž skřetí skupinu kácející stromy.
qst_treebeard_kill_orcs_text|Stromovous chce aby jsi našel a porazil skřety, kteří kácí stromy ve Fangornu.
qst_oath_of_vengeance|Přísaha pomsty.
qst_oath_of_vengeance_text|Rozzuřen smrtí {s1}, pronesl jsi přísahu pomsty vůči silám {s2}. V následujících dnech musíš zničit tolik armád {s2}, kolik je možné. Jsi si jasně vědom toho, že tví následovnici byli svědky tvé přísahy a nechceš aby tě považovali za křivopřísažníka. Krveprolití může začít!
qst_deliver_gift|Doručte {s4} z {s1} od {s2} do {s3}
qst_deliver_gift_text|Byl jsi požádán o doručení {s4} z {s1} do {s3} z {s2}.
qst_ring_hunters|Lovci prstenů
qst_ring_hunters2|Lovci prstenů - Splněno
qst_deliver_message_hobbit|Týkající se Hobbitů 
qst_blank_quest_01|Ochraň uprchlíky
qst_blank_quest_02|Zabij uprchlíky
qst_blank_quest_03|Námořní bitva
qst_blank_quest_04|Zabij {s35} {s6} {s7}
qst_blank_quest_05|Zabij {s35} {s36} jednotek.
qst_blank_quest_06|V bitvě porazte {s35}.









qst_blank_quest_16|Posílit střed
qst_blank_quest_17|Pobij {reg22} {s6} v bitvách




qst_guardian_party_quest|Poslední vzdor Železného pasu
qst_quests_end|Konec úkolu
qst_quests_end_text|.
